id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33764686,Marina Apartment #01-46 PoloPark,159557224,Fatimah,North Region,Sembawang,1.48646,103.79451,Entire home/apt,50,2,0,,,1,363,0,
628157783339086288,Exclusive Yacht Staycation with TYC Chartering,459309516,The Yacht Club,North Region,Sembawang,1.48521,103.83332,Entire home/apt,302,1,0,,,1,365,0,
43032974,Johor Bahru Impian Senibong Residences,289016379,Andrew,North Region,Sembawang,1.488,103.806,Entire home/apt,73,2,2,2022-06-06,1.28,1,171,2,
10464542,PITCH HOMESTAY JB,41004200,Ethan,North Region,Sembawang,1.47876,103.8451,Entire home/apt,122,2,1,2018-01-02,0.02,1,364,0,
540170321699689740,PasirPutih Travel Homestay(10pax)MYPGU-PasirGudang,318843294,Adam,North-East Region,North-Eastern Islands,1.43927,103.93205,Entire home/apt,88,2,2,2022-06-18,1.58,1,180,2,
45440469,🔑【Harvest Suite】🏖️〖Stunning Seaview🌊Danga Bay〗♥,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46459,103.72539,Entire home/apt,49,1,14,2022-05-11,0.66,36,83,12,
35069515,Paragon Suites Studio/1 Bed-Jacuzzi/Seaview Gym,44219325,Nikki,North Region,Woodlands,1.46785,103.77094,Entire home/apt,63,1,12,2022-06-01,0.33,12,354,4,
39940503,Brooklyn-style Chic Designer Suite【CIQ】Rare Find!,260813040,Havona,North Region,Woodlands,1.46398,103.76253,Entire home/apt,60,1,191,2022-06-21,6.03,35,83,97,
40216969,【JB City】Lorenzo Retreat byⓗⓢ {FREE PARKING},260813040,Havona,North Region,Woodlands,1.46437,103.76243,Entire home/apt,43,1,85,2022-06-15,2.71,35,82,41,
22425767,Lovely King Private Suite-Jaccuzzi Bathtub/Parking,44219325,Nikki,North Region,Woodlands,1.46948,103.771,Private room,52,1,97,2022-06-15,1.81,12,83,30,
29549930,country garden danga bay seaside apartment,152655343,曦,North Region,Lim Chu Kang,1.47026,103.7247,Entire home/apt,44,90,4,2018-12-24,0.09,2,365,0,
22424797,Cosy Queen Suite with Infinity pool/jacuzzi/ sauna,44219325,Nikki,North Region,Woodlands,1.46972,103.77029,Private room,41,1,46,2022-05-01,0.86,12,83,2,
35618178,(^_−)【JB City Suasana】Exquisite Getaway byⓗⓢ,260813040,Havona,North Region,Woodlands,1.46297,103.76114,Entire home/apt,50,1,138,2022-06-21,3.75,35,170,37,
40295685,JB CG#1  Country Garden 2 BR Cozy Home (Sea View),311302657,Thashan,North Region,Lim Chu Kang,1.4656,103.72784,Entire home/apt,22,181,44,2020-10-02,1.42,1,200,0,
549968691051907491,👒Country Garden 311👒 @ 4-5pax Johor Bahru City,427954309,Ck,North Region,Lim Chu Kang,1.46501,103.72577,Entire home/apt,55,1,14,2022-06-19,3.39,5,363,14,
26815963,🔑【Yanky Suite】🏬〖CIQ🛤️🚕Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46329,103.76205,Entire home/apt,51,1,208,2022-06-05,4.34,36,177,11,
32001189,🔑【Duke Suite】🏬🛒〖King Bed🛏️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46414,103.76262,Entire home/apt,51,1,192,2022-06-02,4.66,36,178,31,
35168576,🔑【Lagoon Suite】🏖️🐬〖Seaview🌊Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46304,103.72679,Entire home/apt,68,1,111,2022-06-04,2.98,36,151,18,
653786964960536208,<BUDGET>Country Garden Danga Bay>>>Johor Bahru:-),247136452,Poppy Fook,North Region,Lim Chu Kang,1.4630433051047662,103.72801821799928,Entire home/apt,27,1,1,2022-06-22,1,1,345,1,
53190609,Yaya's Staycation,266051529,Shareff,North Region,Woodlands,1.47525,103.78119,Private room,15,1,18,2022-04-17,2.65,1,347,18,
40417247,Birdnest Home Walking Distance to JB CIQ,60221114,Sham,North Region,Woodlands,1.4658080339431763,103.76421356201172,Entire home/apt,53,2,7,2022-06-13,0.23,1,179,4,
28268681,Spacious 2BR@ Sunway Citrine + 360 Rooftop Seaview,28895401,Moon,West Region,Western Water Catchment,1.39054,103.64003,Entire home/apt,42,2,39,2022-06-17,0.89,2,169,8,
31599192,🔑【Laguna Suite】⛲〖Beach Seaview🐳🏝️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46621,103.72689,Entire home/apt,49,1,191,2022-06-14,4.60,36,96,13,
643222510375360524,【Pool View!】Nest Home D'Florence Suite【Danga Bay】,351932154,Nest,North Region,Lim Chu Kang,1.46454,103.72936,Entire home/apt,70,1,1,2022-06-12,1,16,178,1,
32797310,"Johor Bahru City View near Legoland,CIQ KSL,Paradi",171520478,Patrick,North Region,Lim Chu Kang,1.46328,103.73003,Entire home/apt,37,1,12,2022-05-13,0.30,4,170,3,
33298079,Master Suite w Jacuzzi Bath/free parking/pool/gym,9624622,Catie,North Region,Woodlands,1.46902,103.77041,Private room,45,1,41,2022-05-22,1.05,30,73,21,
31023370,🔑【Cloud Suite】🏬〖JB Sentral🛤️🚕Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46368,103.76264,Entire home/apt,51,1,240,2022-06-05,5.65,36,178,32,
37604343,(^_−)!【JB City Center】Suasana Getaway byⓗⓢ,260813040,Havona,North Region,Woodlands,1.46434,103.76206,Entire home/apt,55,1,179,2022-06-18,5.14,35,79,77,
44454686,"✨ High-Floor, Homely & Lux Suasana Suites in JB ✨",351771307,Advante Homes,North Region,Woodlands,1.46336,103.76195,Entire home/apt,46,1,36,2022-06-07,1.87,23,26,22,
48289999,❀Suasana❀@UHA 1BR 2-4pax BonieSuite nearCitySquare,41870590,UHA Management,North Region,Woodlands,1.46398,103.76248,Entire home/apt,58,1,19,2022-05-21,1.21,67,359,9,
24128889,Danga Bay Super Sea View [FREE WIFI & SMART TV],153491614,Jarod,North Region,Lim Chu Kang,1.46558,103.72819,Entire home/apt,79,1,10,2022-05-23,0.21,1,41,8,
33619398,🔑【Vena Suite】🏬🛒〖King Bed🛏️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46359,103.7611,Entire home/apt,57,1,130,2022-06-12,3.32,36,174,23,
22425260,Cosy Queen Room@CIQ-Free Parking/Infinity Pool/Gym,44219325,Nikki,North Region,Woodlands,1.46984,103.76997,Private room,38,1,22,2022-06-19,0.40,12,85,2,
572118628246638033,⭐️Ultimate Sunset & Seaview!⭐️NestHome Beach Suite,351932154,Nest,North Region,Lim Chu Kang,1.46386,103.72827,Entire home/apt,100,1,10,2022-06-19,3.13,16,355,10,
39116921,Queen Suite-Infinity pool/Gym/Free Parking,9624622,Catie,North Region,Woodlands,1.46836,103.76998,Private room,32,1,4,2020-01-12,0.13,30,73,0,
24816970,🔑【Urban Suite】🌊〖Danga Bay Beach🏖️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46487,103.73077,Entire home/apt,33,1,150,2022-06-06,2.98,36,174,8,
44514530,【JB City Suasana】2BR Tranquil Retreat byⓗⓢ,260813040,Havona,North Region,Woodlands,1.46231,103.7611,Entire home/apt,89,1,94,2022-06-20,4.17,35,89,64,
34707349,Master Suite with Jacuzzi Bathtub,44219325,Nikki,North Region,Woodlands,1.46858,103.77005,Private room,47,1,5,2021-01-10,0.14,12,73,0,
572103734184670145,⭐️NestHome D'Nest Suite⭐️【Ultimate 180' Seaview!】,351932154,Nest,North Region,Lim Chu Kang,1.46581,103.72755,Entire home/apt,107,1,18,2022-06-21,4.95,16,323,18,
36784672,"Cozy Room for 2,JB Town,3 mins to main shopping",179699950,Fengting,North Region,Woodlands,1.46252,103.76183,Hotel room,30,1,56,2022-06-11,1.57,6,171,10,
37693047,"Clean&Cozy Double Bed Room,No Window,Jb town Hotel",179699950,Fengting,North Region,Woodlands,1.46355,103.75992,Hotel room,30,1,39,2022-05-22,1.15,6,179,21,
36821420,JB Town Centre! Cozy room for 3 person! Free WIFI,179699950,Fengting,North Region,Woodlands,1.4613,103.76117,Hotel room,72,1,17,2022-05-08,0.48,6,181,4,
23093266,"JOHOR BAHRU City-CIQ,KSL,City Square,Paradigm,Lego",171520478,Patrick,North Region,Woodlands,1.46679,103.76443,Entire home/apt,39,1,78,2022-06-13,1.52,4,175,7,
42078673,Citrus Club Deluxe Room Only,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,61,1,0,,,10,344,0,
37302795,DRAGON INN PREMIUM HOTEL (JB) SDN BHD,280825642,Ramir,North Region,Woodlands,1.45951,103.76555,Hotel room,19,1,1,2019-12-01,0.03,1,52,0,
44454099,"Cozy, High-Floor 2BR Suite at Country Garden Danga Bay, Free Parking",351771307,Advante Homes,North Region,Lim Chu Kang,1.46448,103.72671,Entire home/apt,65,1,6,2022-06-04,0.28,23,55,4,
39118098,Backpackers' Room w Infinity Pool/Gym/Free Parking,9624622,Catie,North Region,Woodlands,1.4686,103.77078,Private room,19,1,7,2020-06-29,0.21,30,81,0,
32773291,"★Astonishing ""270"" Seaview Country Gdn Danga Bay★",136838494,Joey,North Region,Lim Chu Kang,1.464481,103.726707,Entire home/apt,141,1,15,2022-06-19,0.43,1,174,11,
37552678,Almas Suite-T- Puteri Harbour-Legoland-JB新山- SG新加坡,256745705,Penly,West Region,Western Water Catchment,1.41574,103.65231,Entire home/apt,42,1,36,2022-06-09,1.03,4,60,35,
32659196,🔑【Emperor Suite】🏬🛒〖Modern💃🏻Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46214,103.76137,Entire home/apt,94,1,162,2022-05-15,4.02,36,174,11,
40384311,3 Bedroom Suite @ Suasana Private Suites!,299406155,Suasana,North Region,Woodlands,1.46378,103.76305,Entire home/apt,113,1,0,,,2,321,0,
38134715,#01 - SUASANA 5 PAX : JBCity CIQ JBCC CitySquare,289732372,William,North Region,Woodlands,1.46195,103.7626,Entire home/apt,47,1,18,2022-06-15,0.56,1,178,11,
22994369,Spacious Condo rooms@CIQ-Free Parking/Pool/Gym,9624622,Catie,North Region,Woodlands,1.46783,103.77074,Private room,85,1,9,2022-06-05,0.17,30,364,1,
39960211,"🌏Danga Bay💫@UHA 3BR4-5pax WiFi SeaviewCS,R&F,SgCIQ",41870590,UHA Management,North Region,Lim Chu Kang,1.46568,103.72571,Entire home/apt,94,1,17,2022-06-01,0.54,67,334,3,
40383037,2 Bedroom Suite @ Suasana Private Suite!,299406155,Suasana,North Region,Woodlands,1.46419,103.76118,Entire home/apt,85,1,0,,,2,321,0,
42078954,Citrus Club Family Suite Room Only,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,85,1,0,,,10,342,0,
36955031,"JB City, Clean & Cozy Private Room, Free WIFI !",179699950,Fengting,North Region,Woodlands,1.46365,103.75876,Hotel room,32,1,29,2022-05-10,0.82,6,180,2,
45059647,"Bright & Airy 3BR Country Garden Danga Bay, FREE Parking",351771307,Advante Homes,North Region,Lim Chu Kang,1.46448,103.72671,Entire home/apt,80,2,4,2022-06-17,1.46,23,360,4,
48914349,[ Suasana Suites ] 2min JBCC Modern Design parking,75722271,The One Hosting,North Region,Woodlands,1.46312,103.76118,Entire home/apt,89,1,24,2022-05-29,1.73,3,167,20,
618229359444133290,"A Stylish & Cozy, High-Floor 2BR Suasana Suites 12, Views",351771307,Advante Homes,North Region,Woodlands,1.46336,103.761948,Entire home/apt,75,1,4,2022-06-15,3.24,23,172,4,
38336005,#2 SUASANA JBCITY CIQ CitySquare JBCC Heritage Row,289732113,Wiki,North Region,Woodlands,1.46193,103.76268,Entire home/apt,47,1,17,2022-05-07,0.51,2,179,2,
46972061,🔑【Sandy Suite】🏬〖City Square🛍️🛒Suasana Residence〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46234,103.76276,Entire home/apt,51,1,43,2022-06-12,2.38,36,91,23,
37379041,"Double Bed,No Window, FREE WIFI! JB CITY CENTRAL",179699950,Fengting,North Region,Woodlands,1.46282,103.76146,Hotel room,30,1,53,2022-06-09,1.51,6,175,5,
29886389,🔑【Lexis Suite】🏬〖CIQ🛤️🚕Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46306,103.76301,Entire home/apt,51,1,121,2022-05-28,2.77,36,181,7,
53854407,SUASANA SUITES HOME  JB,430381321,Projection,North Region,Woodlands,1.46396,103.76084,Entire home/apt,63,1,1,2021-12-18,0.16,7,349,1,
37217634,[GBW Hotel]  Apartment Suite with breakfast,278744464,Gbw,North Region,Woodlands,1.46711,103.76581,Hotel room,79,1,2,2022-05-02,0.07,2,364,1,
615841411346613977,Teega Suits @ Puteri Harbour,287288495,Heyday,West Region,Western Water Catchment,1.41642,103.655495,Entire home/apt,38,1,5,2022-06-05,3.00,1,201,5,
31473428,Spacious and Clean Family Room near JB City Centre,235793311,Zen,North Region,Woodlands,1.46947,103.75895,Private room,44,1,3,2019-12-15,0.07,1,181,0,
40583120,🔑【Navy Suite】🏬〖R&F Mall🛒🍴Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46214,103.77092,Entire home/apt,49,1,91,2022-06-12,2.95,36,172,47,
21618684,Luxury 2 Bedroom family suite @  Puteri Harbour,155744994,Albert & Bel,West Region,Western Water Catchment,1.4145,103.65557,Entire home/apt,99,2,22,2022-06-13,0.39,2,148,5,
566996619079818522,Nice Superior Queen Room at Shobi Hotel,446087302,Zuzu,North Region,Woodlands,1.46918,103.75843,Private room,158,1,0,,,1,365,0,
626257131558988716,D'Forest Suite by NestHome【Sky Habitat | Netflix】,351932154,Nest,North Region,Woodlands,1.46264,103.76885,Entire home/apt,75,1,7,2022-06-20,7,16,178,7,
626293152894139547,$Lovely Couple Tudor,31490114,Robin & Louise,West Region,Western Water Catchment,1.41887,103.65398,Entire home/apt,43,1,3,2022-06-12,2.65,20,353,3,
32873190,TEEGA SEA VIEW/ LEGOLAND /PUTERI HARBOUR/ WIFI中文房东,246322999,Chen Wee,West Region,Western Water Catchment,1.41665,103.65538,Entire home/apt,85,60,10,2020-07-26,0.25,1,181,0,
34403982,🔑【Nara Suite】🏬〖R&F Mall🛒🛍️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46037,103.76865,Entire home/apt,49,1,126,2022-06-14,3.31,36,163,32,
39119215,Luxurious Cosy Queen Master Room in R&F Mall,9624622,Catie,North Region,Woodlands,1.45947,103.76887,Private room,70,1,0,,,30,67,0,
53818539,👍🌟R&F Princess Cove Luxury serviced apartments👪,434308539,Eco Group,North Region,Woodlands,1.45983,103.76848,Entire home/apt,50,1,13,2022-06-07,2.15,5,100,13,
613928078420951746,🌻【Cetus Suite】💫〖City Square🛍️🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.46955,103.76328,Entire home/apt,50,1,2,2022-05-16,1.36,67,352,2,
45050782,**Extravagant Dual Key w Seaview Jacuzzi Downtown,31490114,Robin & Louise,North Region,Woodlands,1.46449,103.77297,Entire home/apt,128,1,2,2022-01-03,0.11,20,340,1,
37513508,❤️❤️Spectacular Sea View w [NETFLIX] Skypool ❤️,31490114,Robin & Louise,West Region,Western Water Catchment,1.41769,103.65416,Entire home/apt,62,1,60,2022-06-11,1.72,20,331,41,
29694042,❣The Marina❣ Soaring Skypool w paranomic views,31490114,Robin & Louise,West Region,Western Water Catchment,1.41913,103.65272,Entire home/apt,69,1,36,2022-05-07,0.87,20,360,12,
48663299,"Duplex Staycation in Puteri Harbour,WIFI & Parking",387762891,Perfect Host,West Region,Western Water Catchment,1.41658,103.65625,Entire home/apt,96,1,2,2021-09-26,0.13,5,220,1,
11802578,SEAVIEW penthouse 5min citysquare,6934048,Lorraine,North Region,Woodlands,1.46275,103.76945,Entire home/apt,200,2,0,,,1,363,0,
643263797313357802,"1-8pax Lego theme 2bedrm@Encorp Marina, Legoland",461973800,Ruth Mandy,West Region,Western Water Catchment,1.4173,103.65261,Entire home/apt,113,1,0,,,4,365,0,
28741796,Luxury Studio c/w Bathtub@Puteri Harbour,216127874,GW Stay,West Region,Western Water Catchment,1.41591,103.65603,Entire home/apt,67,1,30,2022-05-30,0.70,15,360,19,
52889970,𝑅&𝐹【Luxury SeaView 】1BR@ Johor Bahru Town Area,87287496,Mike,North Region,Woodlands,1.4596,103.76831,Entire home/apt,52,1,11,2022-06-18,1.36,1,356,11,
36168477,🔑【Lyla Suite】🏬〖R&F Mall🍴🛒Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.45818,103.76863,Entire home/apt,44,1,112,2022-06-14,3.37,36,172,46,
40976083,⛱️【Bathtub🛁 Netflix】KingBed 🏝️ Seaview|FREE WiFI,213116959,Homehostr,West Region,Western Water Catchment,1.41711,103.65578,Entire home/apt,50,2,76,2022-06-19,2.50,6,306,24,
5417617,"Stulang Laut -Stulang Villa, 3 bathrooms, Near Sea",28086191,Ken,North Region,Woodlands,1.46255,103.77437,Entire home/apt,30,1,29,2022-06-05,0.35,1,181,3,
40797161,❤️【10m Singapore】Lovely CityView〖High Speed WiFi〗,213116959,Homehostr,North Region,Woodlands,1.46192,103.76904,Private room,30,7,3,2020-05-24,0.10,6,74,0,
53300627,🔑【Hanabi Suite】🎱〖R&F Mall 🛍️🛒Johor Bahru〗❤️,41870590,UHA Management,North Region,Woodlands,1.45927,103.7704,Entire home/apt,103,1,2,2022-03-13,0.28,67,353,2,
641122806985099939,🏖Sea View 1BR Cozy Unit R&F Princess,446099453,Anju,North Region,Woodlands,1.45867,103.7701,Entire home/apt,55,1,6,2022-06-21,6,15,351,6,
54024293,【R&F】2Bedrooms2Bath Seaview TREX Boutique Homestay,409792363,Trex_,North Region,Woodlands,1.45958,103.769318,Entire home/apt,67,1,20,2022-06-19,3.45,4,358,20,
45144535,🌏SKS Pavillion💫@UHA 1BR 1-2pax WiFi 2min SgCIQ,41870590,UHA Management,North Region,Woodlands,1.46944,103.76372,Entire home/apt,50,1,11,2022-01-01,0.50,67,355,1,
634976137795978718,🎪【Corki Suite】⛱️〖Hard Rock Cafe🍹🍰Teega Suites〗❤️,305023316,Uha Merdini,West Region,Western Water Catchment,1.41538,103.65266,Entire home/apt,50,1,5,2022-06-17,5,15,360,5,
598016774683855083,🎀Yussy Korean-style 3 Bedroom @R&F Princess Cove,352241873,Keith Kok,North Region,Woodlands,1.45809,103.76869,Entire home/apt,81,1,6,2022-05-23,3.05,13,34,6,
576477072160181024,Simple 2Bed R&F Princess Cove Johor Bahru,179043241,Hommie,North Region,Woodlands,1.4592,103.76914,Entire home/apt,59,1,9,2022-06-11,2.67,8,358,9,
53540260,SUASANA SUITES HOMESTAY JB TOWN,430381321,Projection,North Region,Woodlands,1.46436,103.76276,Entire home/apt,63,1,1,2021-12-05,0.15,7,329,1,
53174657,A Bright & Modern Suasana Suites in Johor Bahru,351771307,Advante Homes,North Region,Woodlands,1.46336,103.761948,Entire home/apt,50,1,11,2022-06-06,3.93,23,302,11,
32300087,Seaview Studio-Jacuzzi/Infinity Pool/Free Parking,9624622,Catie,North Region,Woodlands,1.46766,103.7701,Private room,50,1,51,2022-05-14,1.25,30,77,4,
42078973,Citrus Club Suite with Breakfast,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,83,1,0,,,10,344,0,
573069293842099564,⭐️Pool View!⭐️Nest Home D'Lux Suite【Danga Bay Beach】,351932154,Nest,North Region,Lim Chu Kang,1.46409,103.72894,Entire home/apt,73,1,6,2022-05-24,3.05,16,341,6,
41414245,🔑【Seastar Suite】🐳🌊〖Danga Bay🏝️Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Lim Chu Kang,1.46433,103.72849,Entire home/apt,47,1,28,2022-06-07,0.98,36,167,2,
42078541,Citrus Standard with Breakfast,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,64,1,0,,,10,344,0,
33544292,°Garden bay°country garden danga bay JOHOR,225475551,Wai Han,North Region,Lim Chu Kang,1.46442,103.72911,Entire home/apt,64,1,7,2022-04-06,0.18,1,260,1,
32482175,Queen Suite-Infinity Pool/Gym/Smart TV/Parking,9624622,Catie,North Region,Woodlands,1.4677,103.77054,Private room,32,1,10,2022-03-19,0.25,30,73,1,
22425577,Backpackers' Room in Condo with Pool/Sauna/Parking,44219325,Nikki,North Region,Woodlands,1.46824,103.771,Private room,21,1,21,2022-06-12,0.40,12,90,1,
29089091,3BR Captivating Family ✿ Home Danga Bay ʕ￫ᴥ￩ʔ,215495403,Kam Yoong,North Region,Lim Chu Kang,1.46522,103.7266,Entire home/apt,78,1,52,2022-06-19,1.16,3,357,30,
573593959643081823,⭐️Avenger! | Seaview⭐️ NestHome D'Marvel【Danga Bay】,351932154,Nest,North Region,Lim Chu Kang,1.46589,103.72792,Entire home/apt,119,1,13,2022-06-12,3.86,16,351,13,
42078694,Citrus Family with Breakfast,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,93,1,0,,,10,342,0,
43989681,"Cozy & High Floor Suite in Suasana JB 15, Views",351771307,Advante Homes,North Region,Woodlands,1.46336,103.76195,Entire home/apt,46,1,21,2022-06-13,1.16,23,361,20,
28635314,[WOW]*Beachfront*Luxury Designer Suite @ DangaBay,213482856,Alvin,North Region,Lim Chu Kang,1.46376,103.72856,Entire home/apt,56,1,26,2022-06-04,0.58,1,166,17,
639739387885724617,【JB City Suasana】3BR Eiffel Family Suite byⓗⓢ,260813040,Havona,North Region,Woodlands,1.4633503061129944,103.76193690299988,Entire home/apt,124,1,0,,,35,79,0,
38420237,Cozy & Spacious Stay Over - One Step Away from CIQ,211077480,Doris,North Region,Woodlands,1.46521,103.76325,Entire home/apt,77,1,23,2022-06-19,0.69,1,177,1,
42078708,Citrus Family Room Only,378181397,Panitchaya,North Region,Woodlands,1.46049,103.76466,Private room,79,1,1,2022-06-05,1,10,344,1,
560567595890239105,Almas Suites Puteri Harbour@M18@Legoland@Singapore,256745705,Penly,West Region,Western Water Catchment,1.41782,103.65156,Entire home/apt,42,1,6,2022-05-27,1.51,4,85,6,
